3  (1,4)
179.125,Bb3  (9,12)
179.1302083333,Eb3  (9,12)
179.25,Gb1  (9,12)
179.25,Bb3  (9,12)
179.2552083333,E3  (9,12)
179.3333333333,Bb2  (5,8)
179.3333333333,F3  (5,8)
179.3333333333,D3  (5,8)
179.375,A3  (2,5)
179.375,D3  (2,5)
179.375,F3  (2,5)
179.375,Bb3  (9,12)
179.5,D1  (9,12)
179.5,Gb1  (9,12)
179.5,Bb3  (9,12)
179.5026041667,D3  (9,12)
179.5052083333,Gb2  (9,12)
179.625,Bb3  (9,12)
179.6302083333,E0  (0,3)
179.75,A3  (2,5)
179.75,D3  (2,5)
179.75,F3  (2,5)
179.75,Bb1  (9,12)
179.75,Bb3  (9,12)
179.7552083333,F0  (0,3)
179.7552083333,E3  (9,12)
179.875,F3  (2,5)
179.875,D3  (2,5)
179.875,A3  (2,5)
179.875,Bb3  (9,12)
179.8802083333,Gb0  (0,3)
180,F3  (1,4)
180,Bb2  (1,4)
180,D3  (1,4)
180,C1  (9,12)
180,Gb1  (9,12)
180,Bb3  (9,12)
180.0052083333,G0  (0,3)
180.0052083333,E3  (9,12)
180.015625,A3  (3,6)
180.0989583333,C4  (3,6)
180.125,Bb3  (9,12)
180.1614583333,A3  (3,6)
180.25,Bb2  (2,5)
180.25,F3  (2,5)
180.25,D3  (2,5)
180.25,Gb1  (9,12)
180.25,Bb3  (9,12)
180.265625,E3  (3,6)
180.3333333333,G3  (3,6)
180.375,Bb3  (9,12)
180.40625,E3  (3,6)
180.5,D1  (9,12)
180.5,Gb1  (9,12)
180.5,Bb3  (9,12)
180.5026041667,D3  (9,12)
180.5052083333,C3  (3,6)
180.5833333333,D3  (3,6)
180.625,F3  (2,5)
180.625,Bb2  (2,5)
180.625,D3  (2,5)
180.625,Bb3  (9,12)
180.6302083333,G1  (0,3)
180.65625,C3  (3,6)
180.75,Gb1  (9,12)
180.75,Bb3  (9,12)
180.765625,A2  (3,6)
180.875,C1  (9,12)
180.875,Bb3  (9,12)
180.8802083333,G0  (0,3)
180.8802083333,Eb3  (9,12)
181,F3  (2,5)
181,D3  (2,5)
181,Bb2  (2,5)
181,C1  (9,12)
181,Gb1  (9,12)
181,Bb3  (9,12)
181.0052083333,G0  (0,3)
181.0052083333,Eb3  (9,12)
181.125,Bb3  (9,12)
181.1302083333,Eb3  (9,12)
181.25,E3  (3,6)
181.25,G3  (3,6)
181.25,Gb1  (9,12)
181.25,Bb3  (9,12)
181.2552083333,E3  (9,12)
181.3333333333,E3  (5,8)
181.3333333333,C3  (5,8)
181.3333333333,A2  (5,8)
181.375,F3  (2,5)
181.375,D3  (2,5)
181.375,Bb2  (2,5)
181.375,Bb3  (9,12)
181.5,A2  (1,4)
181.5,C3  (1,4)
181.5,E3  (1,4)
181.5,C1  (9,12)
181.5,D1  (9,12)
181.5,Gb1  (9,12)
181.5,Bb3  (9,12)
181.5026041667,D3  (9,12)
181.5052083333,A0  (0,3)
181.5052083333,Gb2  (9,12)
181.625,F3  (3,6)
181.625,D3  (3,6)
181.625,Bb3  (9,12)
181.75,C3  (2,5)
181.75,A2  (2,5)
181.75,F3  (2,5)
181.75,Bb1  (9,12)
181.75,Bb3  (9,12)
181.7552083333,E3  (9,12)
181.875,F3  (3,6)
181.875,D3  (3,6)
181.875,C3  (2,5)
181.875,A2  (2,5)
181.875,F3  (2,5)
181.875,Bb3  (9,12)
182,G3  (3,6)
182,E3  (3,6)
182,F3  (1,4)
182,D3  (1,4)
182,Bb2  (1,4)
182,C1  (9,12)
182,Gb1  (9,12)
182,Bb3  (9,12)
182.0052083333,Bb0  (0,3)
182.0052083333,E3  (9,12)
182.125,Bb3  (9,12)
182.25,D3  (3,6)
182.25,F3  (3,6)
182.25,Bb2  (2,5)
182.25,F3  (2,5)
182.25,D3  (2,5)
182.25,Gb1  (9,12)
182.25,Bb3  (9,12)
182.375,Bb3  (9,12)
182.5,E3  (3,6)
182.5,G3  (3,6)
182.5,D1  (9,12)
182.5,Gb1  (9,12)
182.5,Bb3  (9,12)
182.5026041667,D3  (9,12)
182.625,F3  (2,5)
182.625,D3  (2,5)
182.625,Bb2  (2,5)
182.625,Bb3  (9,12)
182.75,D3  (3,6)
182.75,F3  (3,6)
182.75,Gb1  (9,12)
182.75,Bb3  (9,12)
182.875,C1  (9,12)
182.875,Bb3  (9,12)
182.8802083333,Bb0  (0,3)
182.8802083333,Eb3  (9,12)
183,D4  (1,4)
183,Bb3  (1,4)
183,F4  (1,4)
183,F3  (2,5)
183,D3  (2,5)
183,Bb2  (2,5)
183,C1  (9,12)
183,Gb1  (9,12)
183,Bb3  (9,12)
183.0052083333,Bb0  (0,3)
183.0052083333,Eb3  (9,12)
183.125,Bb3  (9,12)
183.1302083333,Eb3  (9,12)
183.25,E3  (3,6)
183.25,G3  (3,6)
183.25,Gb1  (9,12)
183.25,Bb3  (9,12)
183.2552083333,E3  (9,12)
183.3333333333,D3  (5,8)
183.3333333333,F3  (5,8)
183.3333333333,A2  (5,8)
183.375,Bb2  (2,5)
183.375,F3  (2,5)
183.375,D3  (2,5)
183.375,Bb3  (9,12)
183.5,D1  (9,12)
183.5,Gb1  (9,12)
183.5,Bb3  (9,12)
183.5026041667,D3  (9,12)
183.5052083333,Gb2  (9,12)
183.625,F3  (3,6)
183.625,D3  (3,6)
183.625,Bb3  (9,12)
183.6302083333,Bb1  (0,3)
183.75,F3  (2,5)
183.75,D3  (2,5)
183.75,Bb2  (2,5)
183.75,Bb1  (9,12)
183.75,Bb3  (9,12)
183.7552083333,E3  (9,12)
183.875,F3  (3,6)
183.875,D3  (3,6)
183.875,Bb2  (2,5)
183.875,D3  (2,5)
183.875,F3  (2,5)
183.875,Bb3  (9,12)
183.8802083333,Bb0  (0,3)
184,G3  (3,6)
184,E3  (3,6)
184,A2  (1,4)
184,E4  (1,4)
184,G3  (1,4)
184,C4  (1,4)
184,C1  (9,12)
184,Gb1  (9,12)
184,Bb3  (9,12)
184.0052083333,A1  (0,3)
184.0052083333,E3  (9,12)
184.125,Bb3  (9,12)
184.25,D3  (3,6)
184.25,F3  (3,6)
184.25,E3  (2,5)
184.25,A2  (2,5)
184.25,C3  (2,5)
184.25,Gb1  (9,12)
184.25,Bb3  (9,12)
184.375,Bb3  (9,12)
184.3802083333,A1  (0,3)
184.5,E3  (3,6)
184.5,G3  (3,6)
184.5,D1  (9,12)
184.5,Gb1  (9,12)
184.5,Bb3  (9,12)
184.5026041667,D3  (9,12)
184.5052083333,E1  (0,3)
184.625,E3  (2,5)
184.625,C3  (2,5)
184.625,A2  (2,5)
184.625,Bb3  (9,12)
184.75,D3  (3,6)
184.75,F3  (3,6)
184.75,Gb1  (9,12)
184.75,Bb3  (9,12)
184.875,C1  (9,12)
184.875,Bb3  (9,12)
184.8802083333,E1  (0,3)
184.8802083333,Eb3  (9,12)
185,E3  (2,5)
185,C3  (2,5)
185,A2  (2,5)
185,C1  (9,12)
185,Gb1  (9,12)
185,Bb3  (9,12)
185.0052083333,A0  (0,3)
185.0052083333,Eb3  (9,12)
185.125,Bb3  (9,12)
185.1302083333,Eb3  (9,12)
185.25,E3  (3,6)
185.25,G3  (3,6)
185.25,C1  (9,12)
185.25,Gb1  (9,12)
185.25,Bb3  (9,12)
185.2552083333,E3  (9,12)
185.3333333333,D3  (5,8)
185.3333333333,G2  (5,8)
185.3333333333,Bb2  (5,8)
185.375,E3  (2,5)
185.375,C3  (2,5)
185.375,A2  (2,5)
185.375,Bb3  (9,12)
185.5,C1  (9,12)
185.5,D1  (9,12)
185.5,Bb1  (9,12)
185.5,Bb3  (9,12)
185.5026041667,D3  (9,12)
185.5052083333,A1  (0,3)
185.5052083333,Gb2  (9,12)
185.625,F3  (3,6)
185.625,D3  (3,6)
185.625,Bb3  (9,12)
185.75,E3  (2,5)
185.75,C3  (2,5)
185.75,A2  (2,5)
185.75,D1  (9,12)
185.75,Bb3  (9,12)
185.7552083333,E3  (9,12)
185.875,F3  (3,6)
185.875,D3  (3,6)
185.875,C3  (2,5)
185.875,E3  (2,5)
185.875,A2  (2,5)
185.875,D1  (9,12)
185.875,Bb3  (9,12)
186,G3  (3,6)
186,E3  (3,6)
186,F3  (1,4)
186,D3  (1,4)
186,A3  (1,4)
186,D2  (1,4)
186,C1  (9,12)
186,Gb1  (9,12)
186,Bb3  (9,12)
186.0052083333,D1  (0,3)
186.0052083333,Db2  (9,12)
186.0052083333,E3  (9,12)
186.125,Bb3  (9,12)
186.25,D3  (3,6)
186.25,F3  (3,6)
186.25,D3  (2,5)
186.25,A3  (2,5)
186.25,F3  (2,5)
186.25,Gb1  (9,12)
186.25,Bb3  (9,12)
186.375,Bb3  (9,12)
186.5,E3  (3,6)
186.5,G3  (3,6)
186.5,D1  (9,12)
186.5,Gb1  (9,12)
186.5,Bb3  (9,12)
186.5026041667,D3  (9,12)
186.625,D3  (2,5)
186.625,A3  (2,5)
186.625,F3  (2,5)
186.625,Bb3  (9,12)
186.6302083333,D2  (0,3)
186.75,D3  (3,6)
186.75,F3  (3,6)
186.75,Gb1  (9,12)
186.75,Bb3  (9,12)
186.875,C1  (9,12)
186.875,Bb3  (9,12)
186.8802083333,D1  (0,3)
186.8802083333,Eb3  (9,12)
187,A3  (2,5)
187,D3  (2,5)
187,F3  (2,5)
187,C1  (9,12)
187,Gb1  (9,12)
187,Bb3  (9,12)
187.0052083333,Eb3  (9,12)
187.125,Bb3  (9,12)
187.1302083333,E0  (0,3)
187.1302083333,Eb3  (9,12)
187.25,Gb1  (9,12)
187.25,Bb3  (9,12)
187.2552083333,E0  (0,3)
187.2552083333,E3  (9,12)
187.3333333333,D3  (5,8)
187.3333333333,Bb2  (5,8)
187.3333333333,F3  (5,8)
187.375,A3  (2,5)
187.375,D3  (2,5)
187.375,F3  (2,5)
187.375,Bb3  (9,12)
187.3802083333,F0  (0,3)
187.5,D1  (9,12)
187.5,Gb1  (9,12)
187.5,Bb3  (9,12)
187.5026041667,D3  (9,12)
187.5052083333,F0  (0,3)
187.5052083333,Gb2  (9,12)
187.625,Bb3  (9,12)
187.75,A3  (2,5)
187.75,D3  (2,5)
187.75,F3  (2,5)
187.75,Gb1  (9,12)
187.75,Bb3  (9,12)
187.7552083333,Gb0  (0,3)
187.7552083333,E3  (9,12)
187.875,F3  (2,5)
187.875,D3  (2,5)
187.875,A3  (2,5)
187.875,Bb3  (9,12)
188,D3  (1,4)
188,F3  (1,4)
188,G1  (1,4)
188,Bb2  (1,4)
188,C1  (9,12)
188,Gb1  (9,12)
188,Bb3  (9,12)
188.0052083333,G0  (0,3)
188.0052083333,E3  (9,12)
188.015625,A3  (3,6)
188.0989583333,C4  (3,6)
188.125,Bb3  (9,12)
188.1614583333,A3  (3,6)
188.25,Bb2  (2,5)
188.25,F3  (2,5)
188.25,D3  (2,5)
188.25,Gb1  (9,12)
188.25,Bb3  (9,12)
188.265625,E3  (3,6)
188.3333333333,G3  (3,6)
188.375,Bb3  (9,12)
188.40625,E3  (3,6)
188.5,D1  (9,12)
188.5,Gb1  (9,12)
188.5,Bb3  (9,12)
188.5026041667,D3  (9,12)
188.5052083333,C3  (3,6)
188.5833333333,D3  (3,6)
188.625,F3  (2,5)
188.625,Bb2  (2,5)
188.625,D3  (2,5)
188.625,Bb3  (9,12)
188.6302083333,G1  (0,3)
188.65625,C3  (3,6)
188.75,Bb1  (9,12)
188.75,Bb3  (9,12)
188.765625,A2  (3,6)
188.875,C1  (9,12)
188.875,Bb3  (9,12)
188.8802083333,G0  (0,3)
188.8802083333,Eb3  (9,12)
189,F3  (2,5)
189,D3  (2,5)
189,Bb2  (2,5)
189,C1  (9,12)
189,Gb1  (9,12)
189,Bb3  (9,12)
189.0052083333,G0  (0,3)
189.0052083333,Eb3  (9,12)
189.125,Bb3  (9,12)
189.1302083333,Eb3  (9,12)
189.25,E3  (3,6)
189.25,G3  (3,6)
189.25,Gb1  (9,12)
189.25,Bb3  (9,12)
189.2552083333,E3  (9,12)
189.3333333333,E3  (5,8)
189.3333333333,C3  (5,8)
189.3333333333,A2  (5,8)
189.375,F3  (2,5)
189.375,D3  (2,5)
189.375,Bb2  (2,5)
189.375,Bb3  (9,12)
189.5,A1  (1,4)
189.5,G3  (1,4)
189.5,E3  (1,4)
189.5,C3  (1,4)
189.5,C1  (9,12)
189.5,D1  (9,12)
189.5,Gb1  (9,12)
189.5,Bb3  (9,12)
189.5026041667,D3  (9,12)
189.5052083333,A0  (0,3)
189.5052083333,Gb2  (9,12)
189.625,F3  (3,6)
189.625,D3  (3,6)
189.625,Bb3  (9,12)
189.75,C3  (2,5)
189.75,A2  (2,5)
189.75,F3  (2,5)
189.75,Bb1  (9,12)
189.75,Bb3  (9,12)
189.7552083333,E3  (9,12)
189.875,F3  (3,6)
189.875,D3  (3,6)
189.875,C3  (2,5)
189.875,A2  (2,5)
189.875,F3  (2,5)
189.875,Bb3  (9,12)
190,G3  (3,6)
190,E3  (3,6)
190,F3  (1,4)
190,A3  (1,4)
190,Bb1  (1,4)
190,D3  (1,4)
190,C1  (9,12)
190,Gb1  (9,12)
190,Bb3  (9,12)
190.0052083333,Bb0  (0,3)
190.0052083333,E3  (9,12)
190.125,Bb3  (9,12)
190.25,D3  (3,6)
190.25,F3  (3,6)
190.25,Bb2  (2,5)
190.25,F3  (2,5)
190.25,D3  (2,5)
190.25,Gb1  (9,12)
190.25,Bb3  (9,12)
190.375,Bb3  (9,12)
190.5,E3  (3,6)
190.5,G3  (3,6)
190.5,D1  (9,12)
190.5,Gb1  (9,12)
190.5,Bb3  (9,12)
190.5026041667,D3  (9,12)
190.625,F3  (2,5)
190.625,D3  (2,5)
190.625,Bb2  (2,5)
190.625,Bb3  (9,12)
190.6302083333,Bb1  (0,3)
190.75,D3  (3,6)
190.75,F3  (3,6)
190.75,Gb1  (9,12)
190.75,Bb3  (9,12)
190.875,C1  (9,12)
190.875,Bb3  (9,12)
190.8802083333,Bb0  (0,3)
190.8802083333,Eb3  (9,12)
191,D4  (1,4)
191,A3  (1,4)
191,A4  (1,4)
191,F3  (2,5)
191,D3  (2,5)
191,Bb2  (2,5)
191,C1  (9,12)
191,Gb1  (9,12)
191,Bb3  (9,12)
191.0052083333,Bb0  (0,3)
191.0052083333,Eb3  (9,12)
191.125,Bb3  (9,12)
191.1302083333,Eb3  (9,12)
191.25,E3  (3,6)
191.25,G3  (3,6)
191.25,Gb1  (9,12)
191.25,Bb3  (9,12)
191.2552083333,E3  (9,12)
191.3333333333,D3  (5,8)
191.3333333333,D2  (5,8)
191.3333333333,A2  (5,8)
191.375,Bb2  (2,5)
191.375,F3  (2,5)
191.375,D3  (2,5)
191.375,Bb3  (9,12)
191.5,D1  (9,12)
191.5,Gb1  (9,12)
191.5,Bb3  (9,12)
191.5026041667,D3  (9,12)
191.5052083333,Gb2  (9,12)
191.625,F3  (3,6)
191.625,D3  (3,6)
191.625,Bb3  (9,12)
191.6302083333,Bb1  (0,3)
191.75,F3  (2,5)
191.75,D3  (2,5)
191.75,Bb2  (2,5)
191.75,Gb1  (9,12)
191.75,Bb3  (9,12)
191.7552083333,E3  (9,12)
191.875,F3  (3,6)
191.875,D3  (3,6)
191.875,Bb2  (2,5)
191.875,D3  (2,5)
191.875,F3  (2,5)
191.875,Bb3  (9,12)
191.8802083333,Bb0  (0,3)
192,G3  (3,6)
192,E3  (3,6)
192,G3  (1,4)
192,A1  (1,4)
192,E3  (1,4)
192,C3  (1,4)
192,A2  (1,4)
192,C1  (9,12)
192,Gb1  (9,12)
192,Bb3  (9,12)
192.0052083333,A0  (0,3)
192.0052083333,E3  (9,12)
192.125,Bb3  (9,12)
192.25,D3  (3,6)
192.25,F3  (3,6)
192.25,E3  (2,5)
192.25,A2  (2,5)
192.25,C3  (2,5)
192.25,D1  (9,12)
192.25,Bb1  (9,12)
192.25,Bb3  (9,12)
192.375,Bb3  (9,12)
192.5,E3  (3,6)
192.5,G3  (3,6)
192.5,D1  (9,12)
192.5,Gb1  (9,12)
192.5,Bb3  (9,12)
192.5026041667,D3  (9,12)
192.5052083333,A1  (0,3)
192.625,E3  (2,5)
192.625,C3  (2,5)
192.625,A2  (2,5)
192.625,Bb3  (9,12)
192.75,D3  (3,6)
192.75,F3  (3,6)
192.75,Gb1  (9,12)
192.75,Bb3  (9,12)
192.875,C1  (9,12)
192.875,Bb3  (9,12)
192.8802083333,Eb3  (9,12)
193,E3  (2,5)
193,C3  (2,5)
193,A2  (2,5)
193,C1  (9,12)
193,Gb1  (9,12)
193,Bb3  (9,12)
193.0052083333,A1  (0,3)
193.0052083333,Eb3  (9,12)
193.125,C1  (9,12)
193.125,Bb3  (9,12)
193.1302083333,Eb3  (9,12)
193.171875,C2  (0,3)
193.25,E3  (3,6)
193.25,G3  (3,6)
193.25,C1  (9,12)
193.25,Gb1  (9,12)
193.25,Bb3  (9,12)
193.2552083333,E3  (9,12)
193.3385416667,E2  (0,3)
193.375,E3  (2,5)
193.375,C3  (2,5)
193.375,A2  (2,5)
193.375,C1  (9,12)
193.375,D1  (9,12)
193.375,Bb3  (9,12)
193.5,C1  (9,12)
193.5,D1  (9,12)
193.5,Gb1  (9,12)
193.5,Bb3  (9,12)
193.5026041667,D3  (9,12)
193.5052083333,A2  (0,3)
193.5052083333,Gb2  (9,12)
193.625,F3  (3,6)
193.625,D3  (3,6)
193.625,C1  (9,12)
193.625,D1  (9,12)
193.625,Bb3  (9,12)
193.75,E3  (2,5)
193.75,C3  (2,5)
193.75,A2  (2,5)
193.75,C1  (9,12)
193.75,D1  (9,12)
193.75,Gb1  (9,12)
193.75,Bb3  (9,12)
193.7552083333,E3  (9,12)
193.875,F3  (3,6)
193.875,D3  (3,6)
193.875,C3  (2,5)
193.875,E3  (2,5)
193.875,A2  (2,5)
193.875,C1  (9,12)
193.875,D1  (9,12)
193.875,Bb3  (9,12)
194,G3  (3,6)
194,E3  (3,6)
194,D3  (1,4)
194,D2  (1,4)
194,A3  (1,4)
194,F3  (1,4)
194,C1  (9,12)
194,Gb1  (9,12)
194,Bb3  (9,12)
194.0052083333,D1  (0,3)
194.0052083333,E3  (9,12)
194.125,Bb3  (9,12)
194.25,D3  (3,6)
194.25,F3  (3,6)
194.25,D3  (2,5)
194.25,A3  (2,5)
194.25,F3  (2,5)
194.25,C1  (9,12)
194.25,D1  (9,12)
194.25,Gb1  (9,12)
194.25,Bb3  (9,12)
194.375,Bb3  (9,12)
194.5,E3  (3,6)
194.5,G3  (3,6)
194.5,Gb1  (9,12)
194.5,Bb3  (9,12)
194.5026041667,D3  (9,12)
194.625,D3  (2,5)
194.625,A3  (2,5)
194.625,F3  (2,5)
194.625,C1  (9,12)
194.625,D1  (9,12)
194.625,Bb3  (9,12)
194.75,D3  (3,6)
194.75,F3  (3,6)
194.75,Gb1  (9,12)
194.75,Bb3  (9,12)
194.875,Bb3  (9,12)
194.8802083333,D1  (0,3)
194.8802083333,Eb3  (9,12)
195,A3  (2,5)
195,D3  (2,5)
195,F3  (2,5)
195,C1  (9,12)
195,Gb1  (9,12)
195,Bb3  (9,12)
195.0052083333,D1  (0,3)
195.0052083333,Eb3  (9,12)
195.125,Bb3  (9,12)
195.1302083333,Eb3  (9,12)
195.25,Gb1  (9,12)
195.25,Bb3  (9,12)
195.2552083333,E3  (9,12)
195.375,A3  (2,5)
195.375,D3  (2,5)
195.375,F3  (2,5)
195.375,Bb3  (9,12)
195.3802083333,F0  (0,3)
195.5,D4  (1,4)
195.5,A4  (1,4)
195.5,C1  (9,12)
195.5,D1  (9,12)
195.5,Gb1  (9,12)
195.5,Bb3  (9,12)
195.5026041667,D3  (9,12)
195.5052083333,Gb2  (9,12)
195.625,Bb3  (9,12)
195.6302083333,A0  (0,3)
195.75,A3  (2,5)
195.75,D3  (2,5)
195.75,F3  (2,5)
195.75,Bb1  (9,12)
195.75,Bb3  (9,12)
195.7552083333,F0  (0,3)
195.7552083333,E3  (9,12)
195.875,F3  (2,5)
195.875,D3  (2,5)
195.875,A3  (2,5)
195.875,Bb3  (9,12)
195.8802083333,A0  (0,3)
196,D3  (1,4)
196,Bb2  (1,4)
196,G2  (1,4)
196,F3  (1,4)
196,C1  (9,12)
196,Gb1  (9,12)
196,Bb3  (9,12)
196.0052083333,G0  (0,3)
196.0052083333,E3  (9,12)
196.015625,A3  (3,6)
196.0989583333,C4  (3,6)
196.125,Bb3  (9,12)
196.1614583333,A3  (3,6)
196.25,Bb2  (2,5)
196.25,F3  (2,5)
196.25,D3  (2,5)
196.25,C1  (9,12)
196.25,D1  (9,12)
196.25,Gb1  (9,12)
196.25,Bb3  (9,12)
196.2552083333,G0  (0,3)
196.265625,E3  (3,6)
196.3333333333,G3  (3,6)
196.375,Bb3  (9,12)
196.40625,E3  (3,6)
196.5,Gb1  (9,12)
196.5,Bb3  (9,12)
196.5026041667,D3  (9,12)
196.5052083333,C3  (3,6)
196.5833333333,D3  (3,6)
196.625,F3  (2,5)
196.625,Bb2  (2,5)
196.625,D3  (2,5)
196.625,C1  (9,12)
196.625,D1  (9,12)
196.625,Bb3  (9,12)
196.6302083333,G0  (0,3)
196.65625,C3  (3,6)
196.75,Gb1  (9,12)
196.75,Bb3  (9,12)
196.765625,A2  (3,6)
196.875,Bb3  (9,12)
196.8802083333,G0  (0,3)
196.8802083333,Eb3  (9,12)
197,F3  (2,5)
197,D3  (2,5)
197,Bb2  (2,5)
197,C1  (9,12)
197,Gb1  (9,12)
197,Bb3  (9,12)
197.0052083333,G0  (0,3)
197.0052083333,Eb3  (9,12)
197.125,Bb3  (9,12)
197.1302083333,Eb3  (9,12)
197.25,E3  (3,6)
197.25,G3  (3,6)
197.25,Gb1  (9,12)
197.25,Bb3  (9,12)
197.2552083333,E3  (9,12)
197.375,F3  (2,5)
197.375,D3  (2,5)
197.375,Bb2  (2,5)
197.375,Bb3  (9,12)
197.5,C1  (9,12)
197.5,D1  (9,12)
197.5,Gb1  (9,12)
197.5,Bb3  (9,12)
197.5026041667,D3  (9,12)
197.5052083333,A0  (0,3)
197.5052083333,Gb2  (9,12)
197.625,F3  (3,6)
197.625,D3  (3,6)
197.625,Bb3  (9,12)
197.75,C3  (2,5)
197.75,A2  (2,5)
197.75,F3  (2,5)
197.75,Bb1  (9,12)
197.75,Bb3  (9,12)
197.7552083333,E3  (9,12)
197.875,F3  (3,6)
197.875,D3  (3,6)
197.875,C3  (2,5)
197.875,A2  (2,5)
197.875,F3  (2,5)
197.875,Bb3  (9,12)
198,G3  (3,6)
198,E3  (3,6)
198,F3  (1,4)
198,Bb2  (1,4)
198,A3  (1,4)
198,D3  (1,4)
198,Bb1  (1,4)
198,C1  (9,12)
198,Gb1  (9,12)
198,Bb3  (9,12)
198.0052083333,Bb0  (0,3)
198.0052083333,E3  (9,12)
198.125,Bb3  (9,12)
198.25,D3  (3,6)
198.25,F3  (3,6)
198.25,Bb2  (2,5)
198.25,F3  (2,5)
198.25,D3  (2,5)
198.25,C1  (9,12)
198.25,D1  (9,12)
198.25,Gb1  (9,12)
198.25,Bb3  (9,12)
198.2552083333,Bb1  (0,3)
198.375,Bb3  (9,12)
198.5,E3  (3,6)
198.5,G3  (3,6)
198.5,Gb1  (9,12)
198.5,Bb3  (9,12)
198.5026041667,D3  (9,12)
198.625,F3  (2,5)
198.625,D3  (2,5)
198.625,Bb2  (2,5)
198.625,C1  (9,12)
198.625,D1  (9,12)
198.625,Bb3  (9,12)
198.6302083333,Bb0  (0,3)
198.75,D3  (3,6)
198.75,F3  (3,6)
198.75,Gb1  (9,12)
198.75,Bb3  (9,12)
198.875,Bb3  (9,12)
198.8802083333,Bb0  (0,3)
198.8802083333,Eb3  (9,12)
199,F3  (2,5)
199,D3  (2,5)
199,Bb2  (2,5)
199,C1  (9,12)
199,Gb1  (9,12)
199,Bb3  (9,12)
199.0052083333,Bb0  (0,3)
199.0052083333,Eb3  (9,12)
199.125,Bb3  (9,12)
199.1302083333,Eb3  (9,12)
199.25,E3  (3,6)
199.25,G3  (3,6)
199.25,Gb1  (9,12)
199.25,Bb3  (9,12)
199.2552083333,E3  (9,12)
199.3229166667,D3  (6,9)
199.3229166667,F2  (6,9)
199.3229166667,D1  (6,9)
199.3229166667,A3  (6,9)
199.375,Bb2  (2,5)
199.375,F3  (2,5)
199.375,D3  (2,5)
199.375,Bb3  (9,12)
199.5,C1  (9,12)
199.5,D1  (9,12)
199.5,Gb1  (9,12)
199.5,Bb3  (9,12)
199.5026041667,D3  (9,12)
199.5052083333,Gb2  (9,12)
199.625,F3  (3,6)
199.625,D3  (3,6)
199.625,Bb3  (9,12)
199.75,F3  (2,5)
199.75,D3  (2,5)
199.75,Bb2  (2,5)
199.75,Bb1  (9,12)
199.75,Bb3  (9,12)
199.7552083333,E3  (9,12)
199.875,F3  (3,6)
199.875,D3  (3,6)
199.875,Bb2  (2,5)
199.875,D3  (2,5)
199.875,F3  (2,5)
199.875,Bb3  (9,12)
199.8802083333,Bb0  (0,3)
200,G3  (3,6)
200,E3  (3,6)
200,G3  (1,4)
200,E3  (1,4)
200,C3  (1,4)
200,A1  (1,4)
200,A2  (1,4)
200,C1  (9,12)
200,Gb1  (9,12)
200,Bb3  (9,12)
200.0052083333,A0  (0,3)
200.0052083333,E3  (9,12)
200.125,Bb3  (9,12)
200.25,D3  (3,6)
200.25,F3  (3,6)
200.25,E3  (2,5)
200.25,A2  (2,5)
200.25,C3  (2,5)
200.25,C1  (9,12)
200.25,D1  (9,12)
200.25,Gb1  (9,12)
200.25,Bb3  (9,12)
200.375,Bb3  (9,12)
200.5,E3  (3,6)
200.5,G3  (3,6)
200.5,Gb1  (9,12)
200.5,Bb3  (9,12)
200.5026041667,D3  (9,12)
200.625,E3  (2,5)
200.625,C3  (2,5)
200.625,A2  (2,5)
200.625,C1  (9,12)
200.625,D1  (9,12)
200.625,Bb3  (9,12)
200.6302083333,A1  (0,3)
200.75,D3  (3,6)
200.75,F3  (3,6)
200.75,Gb1  (9,12)
200.75,Bb3  (9,12)
200.875,Bb3  (9,12)
200.8802083333,Eb3  (9,12)
201,E3  (2,5)
201,C3  (2,5)
201,A2  (2,5)
201,C1  (9,12)
201,Gb1  (9,12)
201,Bb3  (9,12)
201.0052083333,A0  (0,3)
201.0052083333,Eb3  (9,12)
201.125,Bb3  (9,12)
201.1302083333,Eb3  (9,12)
201.25,E3  (3,6)
201.25,G3  (3,6)
201.25,Gb1  (9,12)
201.25,Bb3  (9,12)
201.2552083333,E3  (9,12)
201.375,E3  (2,5)
201.375,C3  (2,5)
201.375,A2  (2,5)
201.375,Bb3  (9,12)
201.5,C4  (1,4)
201.5,E4  (1,4)
201.5,G3  (1,4)
201.5,C1  (9,12)
201.5,D1  (9,12)
201.5,Gb1  (9,12)
201.5,Bb3  (9,12)
201.5026041667,D3  (9,12)
201.5052083333,Gb2  (9,12)
201.625,F3  (3,6)
201.625,D3  (3,6)
201.625,Bb3  (9,12)
201.75,E3  (2,5)
201.75,C3  (2,5)
201.75,A2  (2,5)
201.75,Bb1  (9,12)
201.75,Bb3  (9,12)
201.7552083333,E3  (9,12)
201.875,F3  (3,6)
201.875,D3  (3,6)
201.875,C3  (2,5)
201.875,E3  (2,5)
201.875,A2  (2,5)
201.875,Bb3  (9,12)
202,G3  (3,6)
202,E3  (3,6)
202,D2  (1,4)
202,D3  (1,4)
202,A3  (1,4)
202,D4  (1,4)
202,F4  (1,4)
202,C1  (9,12)
202,Gb1  (9,12)
202,Bb3  (9,12)
202.0052083333,D2  (0,3)
202.0052083333,E3  (9,12)
202.125,Bb3  (9,12)
202.25,D3  (3,6)
202.25,F3  (3,6)
202.25,D3  (2,5)
202.25,A3  (2,5)
202.25,F3  (2,5)
202.25,C1  (9,12)
202.25,D1  (9,12)
202.25,Gb1  (9,12)
